-;Propuesta de un Modelo de AnaliSis para estimacion del Tamaño del Software y Gestion de costos y riesgos a partir de Requerimientos Funcionales ;Sandra Patricia Forigua , Oscar Arturo Ballesteros;-;Luis Carlos Díaz Chaparro;Pregrado;2007;-;-;No;Istar
-;Realidad Aumentada Distribuida para Exteriores ;Jorge Ernesto Baracaldo Montenegro, Felipe Andres Garzon Beltran;-;César Julio Bustacara Medina;Pregrado;2007;-;-;No;Takina
-;Rediseño de Curriculo que Fortalezca el Desarrollo de Competencias BaSicas en TecNologia Informatica en Estudiantes de Media Vocacional;Lina Viviana Avila Diaz - Alejandra del Pilar Castillo Galindo;-;John Alexander Mendoza García;Pregrado;2007;-;-;No;Istar
-;Resolucion a un Problema de Heterogeneidad de Datos Basados en Ontologias;Angela Maria Muñoz Vega - Ana Maria Obando Cajiao;-;Alexandra Pomares Quimbaya;Pregrado;2007;-;-;No;Istar
-;Roles Racionales en robotica Cooperativa ( r3c);Michael Acostamadiedo Mona - Rodolfo Caliz ospiNo;-;Enrique González Guerrero;Pregrado;2007;-;-;No;SiDRe y Takina
-;Sistema de integración de ontologías;García Andrés Armando, Rodriguez Chaves Jorge Ulises;-;Alexandra Pomares Quimbaya;Pregrado;2007;-;-;No;Istar
-;Una arquitectura para la administración de Imágenes Georeferenciadas en Colombia;Aroca Moscote Juan Manuel, Ospina Martinez Aparicio Hector Miguel;-;Javier Francisco López Parra;Pregrado;2007;-;-;No;Istar
-;Una guía metodológica de estimación de un indice de amenaza interna: Caso de estudio;Gomez Peralta ISis Johanna;-;Jeimy José CaNo;Pregrado;2007;-;-;No;SiDRe
-;Uso de Mineria de Datos para Mejorar la atencion al Cliente en el sector de Servicios;Felipe Fernando SerraNo Sanchez - Elmy Wilfred Maynham Gomez;-;Alexandra Pomares Quimbaya;Pregrado;2007;-;-;No;Istar
-;AnáliSis comparativo de los marcos conceptuales en Ciencias BáSicas del programa de Ingeniería de Sistemas de la PUJ y programas afines en el mundo, para la construcción de un nuevo marco de referencia.;Fajardo Mora Ana Karina, Mayorga Puyo Lina Constanza;-;Hilda Cristina Chaparro López;Pregrado;2008;-;-;Si;Istar
-;AnáliSis comparativo sobre diferentes metodologías de desarrollo de software y la problemática actual que enfrentan las compañías colombianas en su implementación;Sonia SoriaNo;-;Hilda Cristina Chaparro López;Pregrado;2008;-;-;No;Istar
-;Aplicación Web de visualización y apoyo a toma de deciSiones en el proceso de elección de aSignaturas de un currículo flexible. Caso de estudio: Estudiantes de Ingeniería de Sistemas de la Pontificia UniverSidad Javeriana;Gil Segura Rafael Andrés;-;Hilda Cristina Chaparro López;Pregrado;2008;-;-;No;Istar
-;Arquitectura para un Contenedor de aplicaciones de CG;González Diego E, Ortiz Anamaria;-;César Julio Bustacara Medina;Pregrado;2008;-;-;Si;Takina
-;BESA-CE: Una arquitectura para el desarrollo de SMA para dispoSitivos Móviles usando .NET CF;Montaña Camelo Julián David;-;Juan Pablo Garzón Ruiz;Pregrado;2008;-;-;Si;SiDRe
-;Caracterización del programa de Ingeniería de Sistemas en el contexto latiNoamericaNo.;Dániel Ramirez Gloria Inés;-;Hilda Cristina Chaparro López;Pregrado;2008;-;-;Si;Istar
-;CoopSMA – EVALUACION DE UNA ESTRATEGIA DE COOPERACIÓN APLICADA A ROBOTS FÍSiCOS, CASO DE ESTUDIO FIRA;Gomez Alegria Gabriel Alejandro, Juliana Valdes Jácome;-;Adith Bismarck Pérez Orozco;Pregrado;2008;-;-;No;SiDRe y Takina
-;Decisiones inteligentes usando Sistemas basados reglas en la plataforma de agentes BESA.;Fabián José Roldán Piñeros;-;Enrique González Guerrero;Pregrado;2008;-;-;Si;SiDRe y Takina
-;Desarrollo de un Sistema de información para la inscripción de prácticas profeSionales para la facultad de ingeniería;Luis Felipe Ramirez Cuervo, Claudia Marcela Rodríguez Viveros;-;Hilda Cristina Chaparro López;Pregrado;2008;-;-;No;Istar
-;Desarrollo de una plan de negocio para suplir las neceSidades de adaptación a los Sistemas de información en pymes ;Juan Carlos Ariza Zea, Camilo Andrés López Londoño;-;Hilda Cristina Chaparro López;Pregrado;2008;-;-;No;Istar
-;Diseño de un Sistema de gestión de coNocimiento para facilitar el proceso de certificación de calidad ISO 9001:2000 en PYMES;Zuluaga García Juan Pablo;-;Jaime García Cepeda;Pregrado;2008;-;-;No;-
-;Diseño de una empresa de soluciones informáticas para el apoyo en la toma de deciSiones en las organizaciones;Santiago CastellaNos Hernández, Felipe Alberto Martínez González;-;Luz Marina Sánchez Ayala;Pregrado;2008;-;-;No;Istar
-;Evaluación 360º, Herramienta Web;Ochoa Robin;-;Luis Francisco Martinez;Pregrado;2008;-;-;Si;ISTAR
-;Guía metodológica para el análiSis forense en dispoSitivos móviles GSM;Carlos Andrés Castillo Londoño, Rafael Andrés Romero Ramírez;-;Jeimy José CaNo;Pregrado;2008;-;-;No;-
-;Guía Metodológica para la implementación de Sistemas de correlación de eventos de seguridad a nivel corporativo.;Monsalve Bonilla Mario Felipe, Riaño Constain Fabian Andrés;-;Fabián Alejandro Molina Molina ;Pregrado;2008;-;-;No;-
-;Guía metodológica para la localización de software en Colombia;Julián David Barbosa mendoza, Ricardo Alberto Payán Gómez;-;Miguel Eduardo Torres MoreNo;Pregrado;2008;-;-;Si;Istar
-;Guía metodológica para planes de contingencia en la administración de riesgos orientada a requerimientos en pymes;Mantilla Juan Guillermo, Osorio Diego;-;Juan Guillermo Rojas;Pregrado;2008;-;-;No;-
-;Guia para apoyar los procesos de control y seguimiento de la gerencia de proyectos de Sistemas de información, basada en el estandar COBIT 4.0.;Nathaly Barrera Camargo, Diana AveliNo Chala;-;Jackeline Becerra Silva;Pregrado;2008;-;-;No;-
-;Hairstyle 3D: Prototipo para el modelado de cabello en Vitral SDK;Adriana Marcela Reina Gòmez, Christian David Villarraga López;-;Andrés Acero MoreNo;Pregrado;2008;-;-;No;Takina
-;Implementación de POS OpenSource como herramienta Point Of Sale al modulo de inventarios del ERP OpenBravo, del flujo de información de ventas para una microempresa colombiana.;William Alexander Sánchez Garzón, Sindy Sánchez Jiménez;-;Ricardo Naranjo;Pregrado;2008;-;-;No;-
-;Implementación de un modelo de seguridad para la plataforma de Sistemas multiagentes BESA.;Fonseca Cuenca  Guillermo, González  Maria Camila;-;Juan Pablo Garzón Ruiz;Pregrado;2008;-;-;Si;SiDRe
-;Localización y actualización cartográfica en teléfoNos móviles dentro de una red social;Martinez Nieto Andrés Eduardo, Montañez Caviedes Oscar Mauricio;-;Javier Francisco López Parra;Pregrado;2008;-;-;Si;Istar
-;Manejo de Rastreador de Movimiento sobre la plataforma VITRAL.;Abello Martinez Juan Diego, Acuña Toloza  Alvaro Andrés;-;David Alejandro Uribe Pardo;Pregrado;2008;-;-;Si;-
-;Metodologías de Gerencia de Proyectos Apropiadas. Caso de estudio: Applica de Colombia;Paola Constanza Peña, Diego Andrés Rodriguez;-;Mónica Cepero;Pregrado;2008;-;-;No;-
-;Modelo Informatico Para La Publicación Y Administración De Contenidos Certificados Generados Por La Comunidad UniverSitaria;Carlos Andrés Rodriguez, Erwin Zárate Peña;-;Luis Francisco Martinez;Pregrado;2008;-;-;Si;-
-;NIMBUS, Sistema para la planificación y control de la producción de una microempresa colombiana;Gómez Arévalo Juan Carlos, Guevara Cortés Lina María;-;Silvia Lorena Ortiz Rubio ;Pregrado;2008;-;-;Si;Istar
-;Planificación Dinámica de Recursos, una aproximación desde los Sistemas multiagentes.;Bernardo Andrés Neira León;-;Adith Bismarck Pérez Orozco;Pregrado;2008;-;-;No;SiDRe y Takina
-;Plataforma de servicios para establecimientos comerciales, personalizados mediante generación dinámica de perfiles de usuarios nómadas.;José David Marín Díaz, Ernesto Alejandro Rico Zuluaga;-;Ángela Cristina Carrillo Ramos;Pregrado;2008;-;-;Si;Istar
-;Prototipo de una herramienta didáctica para dar soporte al proceso de enseñanza aprendizaje de los conceptos báSicos de la capa de red en el área de redes y comunicaciones. OSiCare;Jorge Andrés Galindo, Luis Fernando Plazas Tuttle;-;Luis Carlos Díaz Chaparro;Pregrado;2008;-;-;No;Istar
-;PSiCoder: Software Educativo para facilitar el proceso de enseñanza-aprendizaje en un curso báSico de programación;John Henry Vásquez Acero, Liliam Paola Páez Pérez;-;José Hernando Hurtado Rojas;Pregrado;2008;-;-;Si;Istar
-;Tráfico aéreo dinámico, una perspectiva desde los Sistemas Multi-Agentes;García Cruz Diana Paola, Rodriguez Sua Juan David;-;Adith Bismarck Pérez Orozco;Pregrado;2008;-;-;Si;SiDRe y Takina
-;Una alternativa curricular para el entrenamiento en tecNologías de información.;Rodriguez Monroy Claudia Elizabeth;-;John Alexander Mendoza García;Pregrado;2008;-;-;Si;Istar
-;WII WANT 2 LEARN: arquitectura para el desarrollo de aplicaciones basadas en el WIMOTE;Cristian Mauricio Collazos, Alejandro Camilo Pardo Rodríguez;-;Leonardo Florez Valencia;Pregrado;2008;-;-;Si;Takina
CIS0830IS18;Adopción de TecNologías Basadas en Software Libre para Pymes con NeceSidades de Centralización de Información ;Ana María Orozco, Javier Andrés Cardenas Franco;pegasus.javeriana.edu.co/~CIS0830IS18;Leonardo Florez Valencia ;Pregrado;2009;1;-;Si;Istar
CIS0810SD02;Alto desempeño computacional basados en los modelos de grillas y Sistemas multiagentes.;Luis Andrés Betancourth Gamba, José Francisco Cera Pérez;pegasus.javeriana.edu.co/~CIS0810SD02;Adith Bismarck Pèrez Orozco;Pregrado;2009;1;-;No;SiDRe
CIS0910IS02;ANALISiS COMPARATIVO DE HERRAMIENTAS WEB ORIENTADAS A AMBIENTES COLABORATIVOS DIGITALES. CASO DE ESTUDIO: NARRATOPEDIA;Maria Paula Arias Baez, Luis Guillermo Torres Ribero;pegasus.javeriana.edu.co/~CIS0910IS02;Luis Carlos Díaz Chaparro;Pregrado;2009;1;-;No;Istar
CIS0830TK03;Aplicación del algoritmo “Fast Marching” en ambientes tridimenSionales: Caso de estudio en imágenes médicas;Luis Andrés Almanza Caicedo;pegasus.javeriana.edu.co/~CIS0830TK03;Leonardo Florez Valencia ;Pregrado;2009;1;-;No;Takina
CIS0710SD01;ConSideraciones Antiforenses en Sistemas de archivos HFS y HFS+;Nieto Lara Carlos Enrique;pegasus.javeriana.edu.co/~CIS0710SD01;Jeimy José CaNo;Pregrado;2009;1;-;Si;-
CIS0830IS11;Creación de empresa de servicios informáticos para el sector de finca raíz en Bogotá;Henry Junior Clavijo Cafiero;pegasus.javeriana.edu.co/~CIS0830IS11;Luz Marina Sánchez;Pregrado;2009;1;-;No;Istar
CIS0830IS03;EBA(E-BuSinessAdaptation): Modelo de adaptación de las actividades del proceso deventa en los almacenes de cadena con proyección virtual. ;Javier Alexander Cristancho Castañeda, Andrés Oswaldo Romero Barreto;pegasus.javeriana.edu.co/~CIS0830IS03;Rafael Barros Barrios;Pregrado;2009;1;-;No;Istar
CIS0910IS04;Elaboración de una guía metodológica para el uso del balanced scorecard en proyectos de tecNología e información alineada por el PMBOK;Liz Angela Rodriguez Vargas;pegasus.javeriana.edu.co/~CIS0910IS04;Jacqueline Becerra Silva;Pregrado;2009;1;-;No;-
CIS0830IS04;Estandarización para manejo y análiSis de la información predial de los Parques Naturales Nacionales de Colombia ;José David Yances Rojas, Samuel Murillo Ariza;pegasus.javeriana.edu.co/~CIS0830IS04;Javier Francisco López Parra;Pregrado;2009;1;-;No;Istar
CIS0810IS13;Estrategias para el uso y apropiación del Sistema nacional de identificación e información del ganado boviNo para los ganaderos del Magdalena Medio;Mauricio Nieto Avila;pegasus.javeriana.edu.co/~CIS0810IS13;John Alexander Mendoza García;Pregrado;2009;1;-;No;Istar
CIS0730TK03;Estudio e implementación de un modelo activo para la segmentación de imágenes diagnósticas;Rojas Pinzón David Santiago;pegasus.javeriana.edu.co/~CIS0730TK03;Leonardo Florez Valencia ;Pregrado;2009;1;-;No;Takina
CIS0810IS08;Exploración de modelos de negocio para la creación de una empresa de diseño y desarrollo Web;Sergio David Acosta Pinto, Iván Camilo Vásquez Gûiza;pegasus.javeriana.edu.co/~CIS0810IS08;Luz Marina Sánchez Ayala;Pregrado;2009;1;-;Si;-
CIS0830IS15;Generación de mediadores pedagógicos para facilitar el proceso de enseñanza – aprendizaje en la realización de las consultas a las Bases de Datos en la Pontificia UniverSidad Javeriana;Jeimy Ramírez Pinilla, Ricardo Gómez Angulo;pegasus.javeriana.edu.co/~CIS0830IS15;Julio Ernesto Carreño Vargas;Pregrado;2009;1;-;Si;Istar
CIS0910SD04;Guía para el entrenamiento del talento humaNo teniendo en cuenta el nivel de madurez de la organización en seguridad de la información;Maria Alejandra Sarmiento Pardo ;pegasus.javeriana.edu.co/~CIS0910SD04;Gloria Patricia Arenas;Pregrado;2009;1;-;No;-
CIS0910SD01;iPhorenSics: Un protocolo de análiSis forense para dispoSitivos móviles inteligentes;Juan Camilo Ruiz Caro, Andrea Ariza Diaz;pegasus.javeriana.edu.co/~CIS0910SD01;Jeimy José CaNo Martinez;Pregrado;2009;1;-;Si;-
CIS0830SD01;Modelo de adaptaciónal despliegue en dispoSitivos de acceso heterogéneos;Juan Carlos Nova Madrid, Luis Carlos Ignacio Niño Tavera;pegasus.javeriana.edu.co/~CIS0830SD01;Ángela Cristina Carrillo Ramos y Edgar Enrique Ruiz García;Pregrado;2009;1;-;Si;Istar
CIS0830SD02;Modelo de aseguramiento de redes de VoIP aplicable en una empresa del sector financiero;NICOLAS E. ORTIZ HERNANDEZ, Roberto Antonio Hoyos Loaiza;pegasus.javeriana.edu.co/~CIS0830SD02;Fabián Alejandro Molina Molina;Pregrado;2009;1;-;No;-
CIS0910TK03;MRCC – Robotica Cooperativa: Una Perspectiva Práctica de Cooperación Entre Robots;Juan Sebastián Figueredo Rengifo, Felipe Caicedo;pegasus.javeriana.edu.co/~CIS0910TK03;Enrique González Guerrero ;Pregrado;2009;1;-;No;Takina
CIS0830IS05;MVCREATIVE: Herramienta didáctica de apoyo al proceso de enseñanza y aprendizaje de los conceptos báSicos de vectores y matrices. ;Oscar Andrés Montenegro Bocanegra ;pegasus.javeriana.edu.co/~CIS0830IS05;Luis Carlos Díaz Chaparro;Pregrado;2009;1;-;No;Istar
CIS0830IS13;OMNI: Middleware para la definición e implementación de servicios genéricos independientes de la plataforma orientado a dispoSitivos móviles;César Esteban Castañeda Ruiz;pegasus.javeriana.edu.co/~CIS0830IS13;Javier Francisco López Parra;Pregrado;2009;1;-;Si;Istar
CIS0830TK02;PCEM: Plataforma de Colaboración entre Sistemas Expertos Médicos.;Ricardo Andres Lopez Pumarejo;pegasus.javeriana.edu.co/~CIS0830TK02;Enrique González Guerrero;Pregrado;2009;1;-;No;Takina
CIS0830IS01;Personalización de información provista por servicios de comercio móvil en ambientes nómadas. Caso de Estudio: Plataforma PIC-M ;Jaime Gabriel Orjuela Parra, Mario Alberto Martinez Diaz;pegasus.javeriana.edu.co/~CIS0830IS01;Ángela Cristina Carrillo Ramos y Leonardo Florez Valencia;Pregrado;2009;1;-;Si;Istar
CIS0830IS08;Propuesta de gestión de riesgos en implementación de e-SCM mediante el análiSis de la estrategia B2C.;Juan Pablo Mejía Wagner;pegasus.javeriana.edu.co/~CIS0830IS08;Andrés Adolfo Bolaños Arturo;Pregrado;2009;1;-;No;-
CIS0830TK01;Prototipo para visualizar la contaminación en el aire de Bogotá;Alvaro Ernesto Caceres Lara;pegasus.javeriana.edu.co/~CIS0830TK01;César Julio Bustacara Medina;Pregrado;2009;1;-;Si;Takina
CIS0810IS06;Servicio de Navegación Terrestre en Bogotá, apoyado en un Sistema GPS y la comunicación móvil;Luis Fernando López MoreNo, Juan Manuel Perdigón Sistiva;pegasus.javeriana.edu.co/~CIS0810IS06;Javier Francisco López Parra;Pregrado;2009;1;-;Si;Istar
CIS0910TK01;SiMPCE (Simulador de Movilidad de Personas en espacios Cerrados);Andrés Camilo Galvis Rodriguez, Juan Felipe Gonzalez Gómez;pegasus.javeriana.edu.co/~CIS0910TK01;Fabio Antonio Avellaneda Pachón;Pregrado;2009;1;-;Si;Takina
CIS0830IS17;Sistema de Apoyo a procesos ejecutivos de niños con déficit de atención e hiperactividad;Nicolás Aristizabal, Ricardo López, Gustavo Salazar;pegasus.javeriana.edu.co/~CIS0830IS17;Miguel Eduardo Torres MoreNo;Pregrado;2009;1;-;Si;Istar
CIS0830IS02;Sistema de Enriquecimiento de consultas basado en los perfiles de usuario y de contexto tomando en cuenta el perfil de seSión y el histórico en el Sistema ;Fernando Antonio Aragón Manjarres, Maria Claudia Higuera Palacio;pegasus.javeriana.edu.co/~CIS0830IS02;Ángela Cristina Carrillo Ramos y Julio Ernesto Carreño Vargas;Pregrado;2009;1;-;No;Istar
CIS0810SD03;Sistema Domótico para prevención de accidentes y superviSión en hogares;Jose Luis Gómez-Casseres del Campo, Edgar Leonardo Torres Quiñónez;pegasus.javeriana.edu.co/~CIS0810SD03;Edgar Enrique Ruiz García ;Pregrado;2009;1;-;Si;SiDRe
CIS0830IS06;TAVA: Herramienta didáctica para apoyar el proceso de enseñanza-aprendizaje en los conceptos de variables, tipos de datos y apuntadores.;Luisa Fernanda Barón Botero, Maria Camila Ronderos Pulido;pegasus.javeriana.edu.co/~CIS0830IS06;Luis Carlos Díaz Chaparro;Pregrado;2009;1;-;Si;Istar
CIS0830IS10;WebGan: Implicación de las TICs en la Comercialización de Ganado;Eberto Burgos Mendoza;pegasus.javeriana.edu.co/~CIS0830IS10;Luz Marina Sánchez;Pregrado;2009;1;-;No;Istar
CIS0910IS07;(HotCon)–Control Hotelero: Implicación de las TICs [12] en el control y el mantenimiento de procesos en el sector hotelero.;Juan Alberto Vélez Casadiego;pegasus.javeriana.edu.co/~CIS0910IS07;Rafael Barros Barrios;Pregrado;2010;1;-;No;Istar
CIS0910IS03;Aiuta: Software de apoyo a las terapias de logogenia en niños sordos de 8 a 12 años;Olga Lucía Sarmiento Aguilera, Diego Valdeblanquez Prieto;pegasus.javeriana.edu.co/~CIS0910IS03;José Hernando Hurtado Rojas;Pregrado;2010;1;-;Si;Istar
CIS0910IS01;Aplicación web para el cálculo del paSivo penSional de entidades que manejen el régimen de prima media del Sistema general de penSiones colombiaNo.   ;Edgar Adrian Otalora Neira, Francisco Adolfo Mora Calderón;pegasus.javeriana.edu.co/~CIS0910IS01;Maria Consuelo Franky de Toro;Pregrado;2010;1;-;No;Istar
CIS0930IS02;Construcción de una arquitectura que provea servicios de información y publicidad a dispoSitivos móviles basados en su ubicación geo-referenciada;Jair Andrés MoreNo Muñoz, Andres Gaitan;pegasus.javeriana.edu.co/~CIS0930IS02;Javier Francisco López Parra;Pregrado;2010;1;-;No;Istar
CIS0910IS05;Construcolectiva: Guía metodológica para la gestión de proyectos de software basados en metodologías ágiles utilizando de ambientes colaborativos. Caso de estudio: GForge.;John Eddie Diaz Agudelo, Juan Olaya;pegasus.javeriana.edu.co/~CIS0910IS05;Maria Consuelo Franky de Toro;Pregrado;2010;1;-;Si;Istar
CIS0930IS01;Guía de Implementación de Arquitecturas Orientadas a Servicios (SOA) y soluciones de Administración de Procesos (BPM) ;Gomez Galvis Javier Eduardo;pegasus.javeriana.edu.co/~CIS0930IS01;José Javier Prada;Pregrado;2010;1;-;No;-
CIS0910SD03;Guía metodología para identificar y validar la aplicación de técnicas anti-forenses en equipos con Sistema operativo Windows XP Service Pack 3.;Armando Botero Vila, Ivan Felipe Camero Padilla;pegasus.javeriana.edu.co/~CIS0910SD03;Jeimy José CaNo Martinez;Pregrado;2010;1;-;No;SiDRe
CIS0830IS16;Guía para interactuar con STAKEHOLDERS en el proceso de Ingeniería de Requerimientos;Carlos Alejandro Mera;pegasus.javeriana.edu.co/~CIS0830IS16;Rafael Barros Barrios;Pregrado;2010;1;-;No;Istar
CIS0810IS05;IT for Small BuSiness: Exploracion En El Servicio De Asesorias Inteligentes Para Pymes;Dario Andrés Botero Toledo;pegasus.javeriana.edu.co/~CIS0810IS05;Hilda Cristina Chaparro López y Gustavo  Soto Gaitán;Pregrado;2010;1;-;No;Istar
CIS0830IS07;Metodologia para implementacion de un modelo e-CRM en la organizacion Grupo Valdivieso;Mario Andrés Gonzalez Valdivieso;pegasus.javeriana.edu.co/~CIS0830IS07;Andrés Adolfo Bolaños Arturo;Pregrado;2010;1;-;No;-
CIS0830IS09;Modelo de apoyo a la gestión administrativa univerSitaria y a las funciones sustantivas para la DTI dentro de la PUJ.;Angela Cháves, Karol Beltrán;pegasus.javeriana.edu.co/~CIS0830IS09;Luis Francisco Martínez;Pregrado;2010;1;-;No;-
CIS0910TK02;SAVI: Sistema de Angiografía Virtual inmerSiva;Mauricio Torres;pegasus.javeriana.edu.co/~CIS0910TK02;Leonardo Florez Valencia ;Pregrado;2010;1;-;No;Takina
CIS0830IS12;SEGURIDAD DE LA INFORMACIÓN EN UNA EMPRESA DEL SECTOR FINANCIERO CON UN  ENFOQUE ORIENTADO A LAS PERSONAS Y LOS PROCESOS;Nathalia Milena Prada Hernández;pegasus.javeriana.edu.co/~CIS0830IS12;Gloria Arenas (antes: Luz Marina Sánchez Ayala);Pregrado;2010;1;-;No;Istar
CIS0930IS05;Software Educativo para el aprendizaje de las matemáticas en niños de 9 a 11 años.;Camilo Andrés López Díaz;pegasus.javeriana.edu.co/~CIS0930IS05;María Luisa Lamprea Ordóñez ;Pregrado;2010;1;-;No;-
CIS0930SD01;Aplicaciones anti-forenses en el Sistema de archivos ZFS.;Jonathan Cifuentes Arias;pegasus.javeriana.edu.co/~CIS0930SD01;Jeimy José CaNo Martinez;Pregrado;2011;1;-;Si;-
-;Comercio electrónico orientado a las MiPymes en Colombia;Camilo Andrés Mateus;-;Fernando González Saravia;Pregrado;2011;1;-;No;-
CIS0930IS03;Diseño de un Sistema de Notificación de transacciones de recaudos  entre entidades financieras y empresas facturadoras, utilizando una arquitectura orientada a servicios (SOA) ;Alfonso Alfonso,Jose Luis, Enciso Arevalo,Andres Felipe;pegasus.javeriana.edu.co/~CIS0930IS03;Hugo Cendales;Pregrado;2011;1;-;No;-
CIS1010IS01;Diseño de un Sistema de Servicios Personalizados para recomendar productos/servicios de manera Genérica y MultidimenSional;Andrea Paola Barraza Urbina;pegasus.javeriana.edu.co/~CIS1010IS01;Ángela Cristina Carrillo Ramos;Pregrado;2011;1;-;Si;ISTAR
CIS1030TK01;Electro-FiSiología del Simulador neuronal biológico CORTEX 3D;Saúl Fernando Martinez Rubio;pegasus.javeriana.edu.co/~CIS1030TK01;Leonardo Florez Valencia;Pregrado;2011;1;-;Si;Takina
CIS1010SD03;Estado del arte de la aplicación de técnicas anti forenses en bases de datos. Conceptos y retos para los informáticos forenses;Pedro Alejandro Santiesteban Correa, Guillermo Alfonso Ferro Rodriguez;pegasus.javeriana.edu.co/~CIS1010SD03;Jeimy José CaNo Martinez;Pregrado;2011;1;-;No;-
CIS1030SD02;Guia Metodologica de Control y Aseguramiento en Cloud Computing para Pymes;Andres Hidalgo Lara;pegasus.javeriana.edu.co/~CIS1030SD02;Freddy Vargas Blanco;Pregrado;2011;1;-;No;SiDRe
CIS1010IS07;Guía metodológica orientada a desarrolladores de servicios de mercadeo basados en localización para ofrecer mejores alternativas  teniendo en cuenta perfiles de usuario.;Wilson Ferney Perez Cortes;pegasus.javeriana.edu.co/~CIS1010IS07;Javier Francisco López Parra;Pregrado;2011;1;-;No;ISTAR
CIS1010IS06;Guía Metodológica para el levantamiento y análiSis de requerimientos de Software con base en procesos de negocio.;Jose Miguel Martinez Guerrrero, Camilo Andres Silva Delgado;pegasus.javeriana.edu.co/~CIS1010IS06;Miguel Eduardo Torres MoreNo;Pregrado;2011;1;-;No;ISTAR
CIS0930TK04;Guía metodológica para la gestión de proyectos de juegos de video utilizando BPM.;Daniel Alfonso Silva Barrera;pegasus.javeriana.edu.co/~CIS0930TK04;Oscar Javier Chavarro  García  ;Pregrado;2011;1;-;Si;ISTAR
CIS1010IS05;Herramienta para la administración de requerimientos de los proyectos de las aSignaturas de ingeniería de software y arquitectura de software de la pontificia univerSidad javeriana;Laura Catalina Zorro Jimenez, Vanesa Carolina Loaiza Carvajal;pegasus.javeriana.edu.co/~CIS1010IS05;Miguel Eduardo Torres MoreNo;Pregrado;2011;1;-;Si;ISTAR
CIS0930TK03;MediCom: Herramienta de Telemedicina para el análiSis de imágenes e información compartidas;Ana Maria Gonzalez Urueta, Diana Carolina Ramirez Osorio;pegasus.javeriana.edu.co/~CIS0930TK03;Leonardo Florez Valencia ;Pregrado;2011;1;-;Si;ISTAR
CIS0930TK02;Modelo de cilindro generalizado para diagNostico de patologías vasculares.;Diego Ramirez, Jairo Perez;pegasus.javeriana.edu.co/~CIS0930TK02;Leonardo Florez Valencia ;Pregrado;2011;1;-;No;Takina
CIS1010SD02;Modelo de Gestión de Formaciones para Control de Cooperación basada en Multi-Resolución MRCC;Sebastian Plata Duarte, Diego Francisco Castillo Velasquez;pegasus.javeriana.edu.co/~CIS1010SD02;Enrique González Guerrero;Pregrado;2011;1;-;Si;SiDRe
CIS1010IS03;Modelo tecNológico de desarrollo social para las neceSidades laborales y educativas de las comunidades.;Carlos Fernando Jaramillo Ortiz, Diana Marcela Ospina Salazar;pegasus.javeriana.edu.co/~CIS1010IS03;Leonardo Florez Valencia;Pregrado;2011;1;-;Si;ISTAR
CIS0930TK01;Obtención de Información relevante sobre un lugar a partir de la captura de su imagen en un dispoSitivo móvil;Fajardo Bermudez,Andres, Guillermo Malagón;pegasus.javeriana.edu.co/~CIS0930TK01;César Julio Bustacara Medina;Pregrado;2011;1;-;No;Takina
CIS0930IS04;OhmyClothes: Plan de Negocios, Plan Marketing Digital y prototipo web para comercializar ropa por internet mediante Crowdsourcing ;Oscar Fabra;pegasus.javeriana.edu.co/~CIS0930IS04;Efraín Ortiz Pabón;Pregrado;2011;1;-;No;-
CIS1010SD01;Planificador a largo plazo para la administración de recursos en grillas computacionales tipo OSG;Oscar Giovanni Medina Alfaro;pegasus.javeriana.edu.co/~CIS1010SD01;Diego Rincón;Pregrado;2011;1;-;-;SiDRe
CIS1010IS04;Propuesta para el cumplimiento de los controles técnicos de la circular 14 basado en el modelo planteado por la Norma iso27001, bajo plataforma Oracle;Alejandro Losada Rivera, Marco Antonio Olivera Arboleda;pegasus.javeriana.edu.co/~CIS1010IS04;Luz Adriana BueNo Mendoza;Pregrado;2011;1;-;No;-
CIS1030IS04;ProSoftCol: Guía Metodológica de Mejora de Procesos de Construcción de Software Adaptada para MIPyMES_DS Colombianas;Ximena Higuera Moriones;pegasus.javeriana.edu.co/~CIS1030IS04;Rafael González;Pregrado;2011;1;-;Si;ISTAR
CIS1010TK01;Simulador de conductas humanas en Situaciones de emergencia ocaSionadas en lugares cerrados basado en Sistemas multiagentes;Edgar Mauricio Nomesque Silva;pegasus.javeriana.edu.co/~CIS1010TK01;Fabio Antonio Avellaneda Pachón;Pregrado;2011;1;-;No;Takina
CIS0930IS07;Software de inteligencia de negocios para la fertilización de plantaciones de palma de aceite;Michael Schmidt Dangel;pegasus.javeriana.edu.co/~CIS0930IS07;Leonardo Florez Valencia ;Pregrado;2011;1;-;No;ISTAR
CIS0930IS08;ZuGym- AnáliSis y diseño de una herramienta que ofrece servicios personalizados a usuarios de gimnaSios;Luisa Fernanda Barrera Leon;pegasus.javeriana.edu.co/~CIS0930IS08;Ángela Cristina Carrillo Ramos y Alexandra Méndez;Pregrado;2011;1;-;Si;ISTAR
CIS1130SD01;AGIL: Restructuración del modelo de tráfico en Bogotá, para una movilidad Optima;NICOLAS GAITAN RUBIO?;pegasus.javeriana.edu.co/~CIS1130SD01;Rafael Vicente Páez Méndez;Pregrado;2011;3;-;No;SiDRe
